name,price
Python程序设计案例教程 人邮教材,59.00
"Python语言构建机器学习系统 (美)科埃略,(美)里克特 9787564160623",47.60
Python设计模式 第2版,25.00
深入浅出深度学习：原理剖析与Python实践 9787121312700,53.70
Python机器学习入门(影印版),62.30
OpenCV 3计算机视觉：Python语言实现(原书第2版) [爱尔兰] 乔·米尼奇诺(,40.00
Python入门经典,28.50
Python开发向导(云计算工程师系列）,43.20
正版 PySpark实战指南:利用Python和Spark构建数据密集型应用并规模化部署;,43.10
Python物理建模初学者指南,57.80
跟老齐学Python：轻松入门,57.80
机器学习系统设计：Python语言实现,57.80
Python编程入门(第3版),33.20
Selenium 2自动化测试实战——基于Python语言,57.80
Python数据挖掘入门与实践,57.80
BF【全新正版】Python编程快速上手 让繁琐工作自动化 9787115422699,58.70
【XP计算机科学】NLTK基础教程用NLTK和Python库构建机器学习应用,58.11
跟老齐学Python：轻松入门 齐伟著 9787121306624,37.20
正版新书 Python程序设计案例教程,59.80
Python自动化运维：技术与佳实践 刘天斯,58.70
树莓派Python编程入门与实战 正版书籍 (美)勃鲁姆//布莱斯纳罕|译者:王超//马立,57.27
机器人系统设计与制作：Python语言实现,50.20
Python生物信息学数据管理,56.60
Python树莓派编程 沃尔弗拉姆 多纳特(Wolfram Donat) 97871115,34.30
Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松解决,49.00
Python性能分析与优化/图灵程序设计丛书 正版书籍 (乌拉圭)费尔南多·多格里奥|译者,37.35
Python机器学习/数据科学与工程技术丛书,63.60
Python编程实战(运用设计模式并发和程序库创建高质量程序)/华章程序员书库,60.60
基于ArcGIS的Python编程秘笈-(第2版) 9787115438041,53.10
正版现货从零开始学Python网络爬虫 Python编程 Python入门到实践 pyt,47.00
Head First Python-重视大脑的学习指南-(中文版) 97875123222,52.40
Python计算机视觉编程,50.40
京东配送 用Python写网络爬虫 9787115431790,27.00
Python算法教程 9787115404831,53.10
Python密码学编程,60.00
Python生物信息学数据管理,62.10
Python和HDF5大数据应用 正版书籍 (美)科莱特|译者:胡世杰 计算机 人民邮电,32.37
跟老齐学Python：轻松入门 9787121306624,38.40
O'Reilly：深入浅出 Python(中文版),49.60
Python数据挖掘入门与实践 9787115427106,45.40
预测分析：Python语言实现,57.80
编写高质量代码(改善Python程序的91个建议)/EFFECTIVE系列丛书,51.80
"Python生物信息学数据管理 (意)Allegra Via (阿莱格拉 维亚),卢宏超",57.30
Selenium 2自动化测试实战——基于Python语言,57.20
Python机器学习实践：测试驱动的开发方法 [美] 马修·柯克(Matthew Kirk,53.10
Head First Python(中文版) 9787512322233,46.00
Python Web开发实战 董伟明,81.80
人邮新书 Python设计模式 第2版 程序设计 python 7月中旬入库,31.00
Web接口开发与自动化测试——基于Python语言 9787121310997,44.80
流畅的Python 9787115454157 [巴西]卢西亚诺·拉马略(Luciano,97.70
Python机器学习及实践:从零开始通往Kaggle竞赛之路,38.80
零起点Python足彩大数据与机器学习实盘分析,74.30
零起点Python大数据与量化交易,74.30
Python数据分析实战 计算机 网络 程序设计 数据分析 数据可视化 机器学习 正版,45.80
Web接口开发与自动化测试基于Python语言,50.20
Python程序设计案例课堂  刘春茂、裴雨龙、展娜娜  清华大学出版社 97873024,51.80
Python高级编程（第2版）*9787115460158 [波兰]Micha Jawor,62.30
OpenCV 3计算机视觉：Python语言实现(原书第2版),46.60
Python核心编程 第3版,73.00
Python科学计算(附光盘第2版) 张若愚 正版书籍,89.68
Python程序设计教程 涵盖python3.0到3.5实用特性   python,45.80
Python项目开发实战 第2版,59.30
Python数据挖掘概念.方法与实践,50.20
用Python写网络爬虫,34.30
从Python开始学编程,44.10
Python数据科学入门,44.10
Python程序设计教程,31.80
精通Python设计模式,43.70
用Python写网络爬虫,43.70
预测分析-Python语言实现,50.20
数据科学导论：Python语言实现 (意)阿尔贝托·博斯凯蒂,41.20
Python设计模式-(第2版) 9787115458803,30.40
Python入门经典 9787115362094,30.40
Python编程与问题求解,50.80
流畅的Python/图灵程序设计丛书,107.03
Python和HDF5大数据应用,33.90
Python绝技：运用Python成为黑客,61.60
Python高性能编程,60.80
Python程序设计基础,31.50
Python科学计算机基础教程,41.70
零基础学Python(图文版),51.80
Maya Python 游戏与影视编程指南,58.00
Python面向对象编程指南,64.80
Python程序设计入门到实战,52.40
Python计算与编程实践(多媒体方法原书第2版)/计算机科学丛书,58.60
Python机器学习,61.60
Python程序设计教程,35.80
Python密码学编程,48.30
Python程序设计教程 范建农,33.00
Python数据分析基础(影印版),56.90
跟老齐学Python：Django实战,51.80
【全2册】从芯片到云端 Python物联网全栈开发实践+Python全栈开发实践入门 大,151.60
程序设计导论：Python语言实践(英文版),108.40
Python数据处理 9787115459190 [美] 杰奎琳·凯泽尔(Jacqueli,69.30
Python程序设计入门到实战 何敏煌 清华大学出版社,56.50
Python自然语言处理 (美)伯德//克莱恩//洛佩尔|译者:陈涛//张旭//崔杨//刘,72.09
精通Python自然语言处理,45.40
机器学习系统设计：Python语言实现,44.80
Python性能分析与优化,31.50
Python机器学习 预测分析核心算法,51.00
基于ArcGIS的Python编程秘笈（第2版）,51.00
Python设计模式 第2版,23.40
Python数据分析实战,39.50
Python机器学习,51.40
6a【北京发货】Python入门经典,45.24
Python科学计算基础教程 python核心基础编程数据分析书籍从入门到精通 Pytho,47.00
Python科学计算基础教程 python核心基础编程数据分析书籍从入门到精通 Pytho,47.00
Python数据科学入门 快速掌握数据采集与清洗 数据分析 机器学习等任务工具 轻松解决数,46.00
树莓派Python编程入门与实战 第2版+树莓派Raspberry Pi实战指南,109.50
【清华社直发】Python数据分析基础,40.00
Python数据处理 全面掌握用Python进行爬虫抓取以及数据清洗与分析的方法 轻松实现,94.00
包邮Python网络爬虫实战+Python数据抓取技术与实战+用Python写网络爬虫3本,114.00
Python 金融大数据分析 python3爬虫数据分析 入门基础教程 金融分析处理与开发,73.20
包邮TensorFlow技术解析与实战+Python与机器学习实战：决策树、集成学习,110.80
零起点Python机器学习快速入门+Python大战机器学习：数据科学家的小目标 2本,96.00
正版书籍  Python Linux系统管理与自动化运维 机械工业出版社 赖明星,88.14
零基础学Python(附光盘),61.06
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指,81.00
官方正版 Python金融实战 Python金融大数据分析技术书籍 python基础教程书,76.00
Python与机器学习实战,48.00
Python机器学习 学习实战 python基础教程指南 数据结构与算法分析 人工神经网络,75.00
正版 Python基础教程(第2版 修订版) 计算机与互联网程语言与程序设计,77.74
正版 Python数据处理 计算机与互联网程语言与程序设计 新书,90.09
Python核心编程 第3版 卫斯理.春 人民邮电出版社 Python基础教程学习手册畅销,90.09
【全新正版】Python高性能编程.9787115454898,76.00
零起点Python机器学习快速入门+ 面向机器智能的TensorFlow实践,89.60
Maya Python 游戏与影视编程指南 maya python游戏开发教程书籍 玛雅游,70.00
正版 Python项目开发实战第2版 计算机与互联网程语言与程序设计 新书,69.81
Python 机器学习 新书现货 用Python分析数据 预测结果的简单高效的方式,55.20
Python游戏编程快速上手 第4版 计算机网络 程序设计制作流程书 游戏编程入门教程书,66.00
Python基础教程(第2版修订版)图灵程序设计丛书 python基础学习手册 pytho,78.94
正版 Python高效开发实战:Django、Tornado、Flask、Twisted,78.65
全新正版  Python项目开发实战  主编：(美)卡塞尔、高尔德|译者:高弘 清华大学出,77.74
Python编程快速上手 让繁琐工作自动化 Python从入门到精通 Python编程书籍,64.00
正版人邮新书 Python数据分析基础 零编程经验也可学会用的Python语言进行数据分析,77.00
正版现货 Python数据科学实践指南 python数据挖掘技术教程/python编程教程,60.58
正版 Python网络数据采集 大数据采集原理 网络爬虫测试 Python从入门到精通基础,61.00
正版 父与子的编程之旅:与小卡特一起学Python 计算机与互联网程语言与程序设计 教孩子,60.97
正版 基于ArcGIS的Python编程秘笈(第2版) 计算机与互联网程语言与程序设计 人,60.97
Python语言从零基础学习到活用 Python程序设计入门到实战 何敏煌  清华大学出版,60.00
Python网络爬虫实战/Python语言编程教程书籍/Python网络爬虫入门到精通/数,59.00
正版 Python项目开发实战第2版 计算机与互联网程语言与程序设计 新书,71.89
Python基础教程 第2版 修订版 Magnus Lie Hetland 著 人民邮电出,71.89
Python数据分析 应用程序设计教程 python模块数据分析 数据可视化机器学习指南,43.60
预测分析:Python语言实现 数据科学与工程技术Python语言及其应用,57.00
21天学通Python,58.60
Python绝技：运用Python成为黑客 9787121277139,51.40
用Python写网络爬虫 [澳]理查德 劳森(Richard Lawson) 978711,41.90
机器人系统设计与制作：Python语言实现 郎坦·约瑟夫(Lentin Joseph) 9,41.30
[TR正版] Python开发向导(云计算工程师系列) 肖睿 水利水电出版社,33.60
京东配送 Python程序设计入门到实战 9787302455967,57.30
趣学Python——教孩子学编程,53.10
精通Python设计模式 [荷]萨基斯·卡萨姆帕里斯(Sakis Kasampali 97,36.00
Python网络爬虫从入门到实践 计算机与互联网 Python爬虫的流程  使用pip安,54.40
Python机器学习 9787111558804,52.90
零起点Python足彩大数据与机器学习实盘分析 9787121310744,75.20
京东配送 Python绝技：运用Python成为黑客 9787121277139,51.40
Python可以这样学 9787302456469,46.90
零起点Python大数据与量化交易,89.10
正版 轻量级Django Django项目创建编程程序设计书籍 python开发编程教程,28.00
BF【全新正版】/Selenium 2自动化测试实战——基于Python语言9787121,50.20
毫无障碍学Python,42.50
Python 3 5从零开始学,41.30
人邮新书 Python地理数据处理 python数据处理 ArcGIS 矢量数据,64.00
跟老齐学Python：轻松入门,48.40
父与子的编程之旅(与小卡特一起学Python)/图灵程序设计丛书 正版书籍 (美)桑德//,57.27
Python计算与编程实践(多媒体方法原书第2版)/计算机科学丛书 正版书籍 (美)古兹迪,57.27
Python核心编程-(第3版) 9787115414779,76.20
Python数据分析基础 教材 专科教材 工学 编程语言 学习Python的基础教材 P,47.46
贝叶斯思维 统计建模的Python学习法 Python编程入门教材 贝叶斯定理 数据科学家,47.00
Selenium自动化测试 基于 Python 语言 web UI测试入门书籍selen,49.00
Python编程基础,40.50
N机器学习系统设计：Python语言实现 [美] 戴维·朱利安(David Julian),47.30
Python数据科学实践指南 纪路 机械工业出版社从零基础开始，从实际操作的角度一窥数据N,47.30
Python数据分析基础(影印版),61.12
BF【全新正版】Python设计模式 第2版 9787115458803,33.20
预 售 人邮新书 精通Python自然语言处理 NLP python处理 8月中旬入库,47.20
深入浅出深度学习：原理剖析与Python实践,71.10
Raspberry Pi：Python编程入门 9787030393265,22.80
利用Python进行数据分析 大量实践案例 利用Python库解决数据分析问题 P正版,70.10
